customer_id,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,tech_support,online_security,paperless_billing,senior_citizen,dependents,partner,num_services,churn
CUST05419,55,31.75,1793.28,One year,Fiber optic,Credit card,No,No,Yes,1,Yes,Yes,7,0
CUST05420,38,37.97,1457.48,One year,DSL,Mailed check,Yes,Yes,Yes,0,No,Yes,3,0
CUST05421,29,117.02,3414.6,Two year,No,Bank transfer,Yes,No internet service,Yes,0,No,Yes,4,0
CUST05422,26,75.17,2016.46,Two year,No,Credit card,No,Yes,Yes,0,No,No,4,0
CUST05423,35,66.81,2352.76,Month-to-month,No,Credit card,No internet service,No internet service,Yes,0,No,No,6,0
CUST05424,67,118.45,7953.63,Month-to-month,Fiber optic,Mailed check,Yes,No,No,0,No,Yes,2,1
CUST05425,29,75.7,2166.48,Month-to-month,No,Credit card,Yes,No,Yes,0,No,Yes,7,1
CUST05426,34,86.11,2893.37,Month-to-month,No,Bank transfer,No internet service,No,No,1,No,Yes,2,0
CUST05427,41,53.28,2179.12,Month-to-month,No,Electronic check,Yes,Yes,No,0,Yes,No,6,0
CUST05428,41,58.21,2255.87,Month-to-month,No,Bank transfer,No,Yes,No,0,Yes,Yes,3,1
CUST05429,23,79.44,1825.67,One year,Fiber optic,Electronic check,No,No internet service,Yes,0,No,Yes,4,1
CUST05430,71,26.98,1903.47,Month-to-month,DSL,Mailed check,Yes,No,No,1,No,No,2,1
CUST05431,3,45.59,180.72,Month-to-month,DSL,Credit card,No,Yes,Yes,1,No,No,6,0
CUST05432,58,39.68,2362.67,One year,Fiber optic,Credit card,No internet service,No,Yes,0,No,No,5,0
CUST05433,32,21.59,819.45,One year,No,Credit card,No,No internet service,No,0,No,No,5,0
CUST05434,31,73.69,2313.37,One year,Fiber optic,Electronic check,No internet service,Yes,No,0,No,No,6,0
CUST05435,43,76.11,3280.33,One year,No,Mailed check,Yes,No,Yes,0,No,No,2,0
CUST05436,7,58.39,380.42,Month-to-month,Fiber optic,Credit card,No internet service,Yes,No,0,Yes,Yes,6,0
CUST05437,1,46.87,0.0,Month-to-month,DSL,Credit card,Yes,No internet service,Yes,0,No,Yes,7,0
CUST05438,61,85.21,5243.52,Two year,DSL,Credit card,Yes,Yes,No,0,No,Yes,6,0
CUST05439,14,33.47,467.21,Month-to-month,Fiber optic,Mailed check,Yes,No,No,0,No,No,6,0
CUST05440,52,71.86,3757.97,Month-to-month,No,Credit card,No internet service,No,No,0,Yes,No,1,0
CUST05441,6,96.81,581.79,Month-to-month,No,Credit card,No,No,Yes,0,No,Yes,2,0
CUST05442,10,36.43,366.53,Two year,Fiber optic,Electronic check,No,Yes,Yes,0,No,Yes,1,0
CUST05443,71,95.33,6779.39,One year,No,Electronic check,No,No,Yes,0,No,No,4,0
CUST05444,30,96.08,2903.5,One year,DSL,Credit card,No internet service,No,No,0,Yes,Yes,2,0
CUST05445,21,25.99,592.83,Month-to-month,Fiber optic,Mailed check,No internet service,No internet service,No,0,Yes,No,7,1
CUST05446,60,21.88,1251.18,Two year,DSL,Electronic check,No,No,No,0,No,No,4,0
CUST05447,63,117.39,7424.87,One year,DSL,Electronic check,No,Yes,Yes,0,No,Yes,2,0
CUST05448,42,39.34,1587.87,Month-to-month,No,Mailed check,Yes,Yes,No,0,No,No,2,0
CUST05449,51,102.21,5247.78,One year,No,Electronic check,Yes,No internet service,No,0,No,No,5,0
CUST05450,64,76.19,4892.17,Month-to-month,DSL,Electronic check,Yes,No internet service,Yes,0,No,No,5,1
CUST05451,56,46.45,2597.37,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,1,Yes,No,1,0
CUST05452,41,33.0,1351.12,Month-to-month,DSL,Credit card,Yes,No,No,0,No,Yes,6,0
CUST05453,32,69.67,2236.29,One year,DSL,Electronic check,No,Yes,Yes,0,Yes,No,4,0
CUST05454,15,60.74,965.65,Month-to-month,Fiber optic,Mailed check,No internet service,No internet service,No,0,No,No,3,0
CUST05455,62,89.89,5623.3,One year,Fiber optic,Mailed check,No internet service,Yes,Yes,1,No,No,1,0
CUST05456,27,110.42,3025.61,One year,Fiber optic,Bank transfer,No,No,Yes,0,Yes,Yes,6,0
CUST05457,28,100.52,2747.24,One year,DSL,Electronic check,Yes,No,No,0,No,No,2,0
CUST05458,64,47.45,3065.61,Month-to-month,DSL,Electronic check,Yes,No internet service,No,1,No,Yes,2,1
CUST05459,59,107.89,6245.62,Month-to-month,Fiber optic,Electronic check,No internet service,No internet service,No,0,Yes,Yes,5,1
CUST05460,58,103.34,5887.19,Month-to-month,No,Credit card,Yes,Yes,Yes,0,No,Yes,6,0
CUST05461,2,112.91,282.02,Month-to-month,No,Bank transfer,No,No internet service,Yes,0,No,Yes,6,0
CUST05462,36,65.87,2298.97,Two year,DSL,Electronic check,Yes,No,Yes,1,Yes,No,1,1
CUST05463,71,96.86,6868.1,Two year,Fiber optic,Credit card,Yes,No,No,0,No,No,2,0
CUST05464,13,79.17,1099.43,Month-to-month,DSL,Electronic check,Yes,No internet service,No,0,No,Yes,6,0
CUST05465,15,51.05,794.94,Month-to-month,DSL,Mailed check,No,No,No,0,No,Yes,4,0
CUST05466,60,119.44,7184.9,Two year,DSL,Mailed check,No,No,No,1,No,No,3,0
CUST05467,22,23.83,521.54,Month-to-month,No,Mailed check,No,No internet service,Yes,0,No,Yes,6,0
CUST05468,63,36.23,2288.78,Month-to-month,No,Bank transfer,No,Yes,No,1,Yes,No,3,0
CUST05469,25,109.25,2699.99,Month-to-month,DSL,Electronic check,Yes,No internet service,No,1,No,Yes,4,1
CUST05470,48,26.06,1226.9,One year,Fiber optic,Bank transfer,Yes,No internet service,Yes,0,No,No,1,0
CUST05471,43,108.68,4677.56,Two year,DSL,Mailed check,No,Yes,No,1,Yes,No,1,0
CUST05472,38,91.52,3489.38,Two year,DSL,Electronic check,Yes,No internet service,Yes,0,Yes,No,7,0
CUST05473,41,23.67,962.58,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,0,No,Yes,3,0
CUST05474,45,62.93,2720.03,One year,Fiber optic,Credit card,No internet service,No,Yes,0,No,No,7,0
CUST05475,40,95.45,3896.24,One year,Fiber optic,Mailed check,No,No,Yes,0,No,Yes,6,0
CUST05476,17,78.31,1378.13,Month-to-month,No,Bank transfer,Yes,Yes,No,1,Yes,No,6,0
CUST05477,57,113.59,6464.43,Month-to-month,Fiber optic,Bank transfer,No internet service,No internet service,Yes,0,No,Yes,3,0
CUST05478,2,106.76,261.94,Two year,DSL,Credit card,No,No,No,0,Yes,No,4,1
CUST05479,62,53.26,3284.19,Month-to-month,Fiber optic,Electronic check,No internet service,No,No,1,Yes,Yes,7,0
CUST05480,9,28.46,272.02,Month-to-month,DSL,Mailed check,No,No internet service,No,0,No,Yes,3,0
CUST05481,68,114.43,7685.08,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,0,Yes,No,4,1
CUST05482,17,71.73,1232.25,Two year,Fiber optic,Electronic check,No,No,Yes,0,No,No,4,0
CUST05483,50,27.44,1357.93,One year,No,Mailed check,No internet service,No internet service,Yes,0,No,Yes,5,0
CUST05484,40,101.66,4077.3,One year,No,Mailed check,Yes,No,No,0,No,Yes,6,0
CUST05485,58,106.85,6282.79,Month-to-month,No,Credit card,Yes,No internet service,Yes,0,No,Yes,6,0
CUST05486,21,83.94,1761.84,One year,Fiber optic,Bank transfer,No,No,Yes,0,No,Yes,5,0
CUST05487,18,64.75,1142.62,One year,Fiber optic,Electronic check,No,Yes,Yes,0,Yes,No,2,0
CUST05488,55,86.22,4719.78,Two year,Fiber optic,Electronic check,No internet service,Yes,No,1,No,No,4,0
CUST05489,29,90.67,2558.62,Month-to-month,DSL,Bank transfer,No internet service,No,No,0,Yes,Yes,4,0
CUST05490,24,109.3,2643.41,Month-to-month,DSL,Bank transfer,No,Yes,Yes,0,Yes,No,7,0
CUST05491,17,115.59,1991.75,Two year,DSL,Electronic check,No,No internet service,Yes,0,No,No,2,0
CUST05492,18,71.43,1289.01,One year,Fiber optic,Mailed check,No,Yes,Yes,0,No,Yes,7,1
CUST05493,42,99.85,4239.7,Month-to-month,No,Credit card,No,No,No,0,No,Yes,5,1
CUST05494,45,116.45,5286.72,Month-to-month,DSL,Electronic check,No,Yes,Yes,0,Yes,Yes,4,1
CUST05495,17,35.12,600.53,Two year,Fiber optic,Mailed check,No,No,Yes,0,No,Yes,1,0
CUST05496,14,21.83,334.89,Month-to-month,Fiber optic,Bank transfer,Yes,No,No,0,No,Yes,6,0
CUST05497,49,106.9,5346.73,Month-to-month,No,Bank transfer,No,No internet service,Yes,0,Yes,Yes,3,0
CUST05498,29,39.53,1105.27,Month-to-month,Fiber optic,Bank transfer,No internet service,No,No,0,No,Yes,3,1
CUST05499,4,24.25,135.66,Month-to-month,No,Mailed check,No internet service,Yes,Yes,0,No,Yes,2,0
CUST05500,20,36.01,724.54,One year,DSL,Credit card,No,No internet service,No,1,No,Yes,5,0
CUST05501,47,58.41,2797.56,Month-to-month,No,Electronic check,Yes,No,No,0,Yes,Yes,3,0
CUST05502,9,41.93,337.7,Month-to-month,Fiber optic,Mailed check,No internet service,No internet service,Yes,0,No,No,2,0
CUST05503,27,50.53,1374.32,Month-to-month,Fiber optic,Mailed check,No,No internet service,No,1,No,No,7,1
CUST05504,15,117.53,1728.97,Two year,DSL,Electronic check,No,Yes,No,0,No,No,7,0
CUST05505,19,90.44,1630.01,Two year,Fiber optic,Mailed check,No internet service,Yes,No,0,No,No,7,1
CUST05506,52,91.22,4813.66,One year,No,Electronic check,No,No internet service,No,0,Yes,Yes,2,0
CUST05507,26,29.47,744.5,One year,No,Mailed check,No internet service,No internet service,No,0,No,No,5,0
CUST05508,26,93.21,2381.34,Month-to-month,Fiber optic,Mailed check,Yes,No,No,0,No,No,5,1
CUST05509,26,93.93,2413.34,Two year,Fiber optic,Bank transfer,No internet service,No internet service,No,0,No,No,1,0
CUST05510,46,85.97,4045.84,One year,Fiber optic,Credit card,No,No internet service,No,0,Yes,Yes,2,0
CUST05511,49,42.84,2164.69,Two year,Fiber optic,Electronic check,No,No,Yes,0,No,Yes,2,0
CUST05512,53,62.3,3290.99,Month-to-month,DSL,Credit card,No,No,Yes,0,No,Yes,1,1
CUST05513,3,104.63,356.96,Month-to-month,No,Credit card,No,No,Yes,0,No,Yes,4,0
CUST05514,66,87.02,5689.55,One year,No,Electronic check,No,Yes,No,0,No,Yes,6,0
CUST05515,42,93.28,3943.94,Month-to-month,No,Credit card,No,No,No,0,No,No,5,0
CUST05516,19,78.74,1474.53,Month-to-month,Fiber optic,Mailed check,No,No,Yes,0,No,No,1,1
CUST05517,17,64.96,1126.12,One year,Fiber optic,Credit card,No internet service,No,Yes,0,No,No,6,0
CUST05518,33,95.91,3096.34,Month-to-month,Fiber optic,Credit card,Yes,Yes,Yes,1,No,Yes,7,1
CUST05519,49,26.79,1282.95,One year,Fiber optic,Credit card,Yes,No internet service,Yes,0,No,Yes,3,0
CUST05520,56,87.32,4899.02,Month-to-month,DSL,Mailed check,No internet service,No internet service,Yes,0,Yes,No,2,0
CUST05521,63,119.72,7550.93,One year,No,Bank transfer,No,Yes,No,1,No,No,2,0
CUST05522,3,98.02,220.92,Month-to-month,DSL,Mailed check,Yes,No,No,0,Yes,Yes,5,0
CUST05523,49,49.06,2355.35,Two year,Fiber optic,Mailed check,No,No internet service,Yes,0,No,Yes,7,0
CUST05524,55,47.78,2649.07,Month-to-month,No,Electronic check,No,No,No,0,No,No,4,0
CUST05525,26,86.72,2270.02,One year,No,Mailed check,No,No,Yes,0,Yes,Yes,4,0
CUST05526,52,109.59,5731.45,Month-to-month,No,Credit card,Yes,Yes,No,1,No,No,7,0
CUST05527,7,77.79,554.04,Month-to-month,DSL,Credit card,No internet service,No,No,0,Yes,No,5,1
CUST05528,46,72.74,3293.38,One year,Fiber optic,Credit card,No,No internet service,No,0,No,No,5,0
CUST05529,46,36.04,1640.15,Two year,DSL,Electronic check,No,No,Yes,0,No,No,7,0
CUST05530,16,91.55,1491.35,Month-to-month,No,Bank transfer,No internet service,No internet service,Yes,0,No,Yes,4,0
CUST05531,24,90.23,2115.44,Month-to-month,DSL,Bank transfer,Yes,Yes,No,0,No,No,5,0
CUST05532,61,116.7,7062.4,Month-to-month,No,Electronic check,No,No,Yes,1,No,Yes,7,1
CUST05533,54,50.02,2685.93,Month-to-month,No,Mailed check,No internet service,No,No,0,No,No,6,1
CUST05534,62,95.64,5943.25,Two year,No,Mailed check,Yes,No internet service,Yes,0,No,Yes,4,0
CUST05535,1,63.41,0.0,Month-to-month,DSL,Credit card,No,No internet service,No,0,Yes,No,6,0
CUST05536,49,75.85,3704.53,One year,DSL,Credit card,No internet service,No,Yes,0,No,Yes,7,0
CUST05537,25,101.65,2567.18,Month-to-month,No,Credit card,No,Yes,Yes,0,No,Yes,7,0
CUST05538,10,42.2,457.77,Month-to-month,No,Mailed check,No,No,No,0,No,No,1,0
CUST05539,16,54.29,818.45,Month-to-month,No,Electronic check,No,No,Yes,0,No,Yes,2,1
CUST05540,58,97.33,5663.74,Month-to-month,DSL,Credit card,No,No internet service,Yes,0,Yes,Yes,7,0
CUST05541,29,77.05,2284.13,Month-to-month,Fiber optic,Electronic check,No,No,No,0,No,Yes,5,1
CUST05542,6,29.24,205.78,Month-to-month,Fiber optic,Mailed check,No internet service,No,Yes,0,Yes,Yes,3,0
CUST05543,16,63.02,987.73,Two year,DSL,Electronic check,No,No,No,0,No,Yes,6,0
CUST05544,20,78.66,1453.94,Month-to-month,Fiber optic,Credit card,No,No,No,0,No,Yes,7,1
CUST05545,71,110.95,7887.92,Month-to-month,Fiber optic,Electronic check,No,No internet service,Yes,0,No,Yes,7,1
CUST05546,43,38.85,1749.48,Month-to-month,DSL,Electronic check,No,No internet service,No,0,No,No,3,0
CUST05547,26,100.6,2656.8,Month-to-month,DSL,Bank transfer,No,No internet service,No,0,Yes,No,7,1
CUST05548,71,33.06,2384.99,Month-to-month,Fiber optic,Electronic check,No internet service,No,Yes,0,No,Yes,3,0
CUST05549,33,44.22,1467.68,Month-to-month,Fiber optic,Credit card,Yes,No,No,1,No,No,6,1
CUST05550,26,44.33,1197.42,Two year,DSL,Electronic check,No,No internet service,Yes,0,Yes,No,4,0
CUST05551,45,107.75,4863.91,Two year,DSL,Credit card,No,No,Yes,1,No,Yes,1,0
CUST05552,63,39.9,2426.39,Two year,No,Bank transfer,No internet service,No,No,0,No,Yes,6,0
CUST05553,67,98.7,6657.48,Month-to-month,No,Bank transfer,No internet service,No,Yes,0,Yes,Yes,1,0
CUST05554,52,66.18,3398.3,Month-to-month,No,Credit card,No,Yes,Yes,0,No,No,5,0
CUST05555,68,119.91,8157.24,Two year,DSL,Mailed check,No,No,Yes,0,Yes,No,6,0
CUST05556,26,103.91,2738.62,One year,DSL,Mailed check,No,No,Yes,1,Yes,Yes,7,1
CUST05557,2,93.97,150.48,Month-to-month,No,Electronic check,No,Yes,Yes,0,Yes,No,1,1
CUST05558,14,107.07,1449.71,Month-to-month,DSL,Electronic check,Yes,No,Yes,0,No,Yes,3,1
CUST05559,30,83.4,2525.86,Month-to-month,Fiber optic,Credit card,No,No,Yes,0,Yes,No,6,1
CUST05560,49,104.37,5058.45,One year,DSL,Electronic check,Yes,No,Yes,0,Yes,No,1,0
CUST05561,12,46.11,543.68,Two year,Fiber optic,Mailed check,No,No,No,0,No,Yes,5,0
CUST05562,44,29.77,1366.3,Month-to-month,No,Mailed check,No,Yes,Yes,1,Yes,Yes,2,0
CUST05563,33,81.59,2773.79,Month-to-month,No,Bank transfer,No,Yes,Yes,0,No,No,6,0
CUST05564,13,63.47,736.03,Month-to-month,No,Electronic check,No,No internet service,No,0,No,No,3,1
CUST05565,26,62.64,1617.7,Month-to-month,No,Credit card,Yes,No internet service,No,0,No,No,6,1
CUST05566,21,72.67,1589.57,One year,Fiber optic,Electronic check,No,No internet service,No,0,No,No,4,0
CUST05567,28,56.14,1552.01,One year,Fiber optic,Bank transfer,Yes,No,Yes,0,No,No,3,0
CUST05568,48,82.61,4004.87,Month-to-month,DSL,Credit card,Yes,No,Yes,0,No,Yes,5,1
CUST05569,40,23.06,965.76,One year,Fiber optic,Electronic check,No,No internet service,Yes,0,Yes,No,3,0
CUST05570,66,116.99,7690.79,Month-to-month,DSL,Credit card,No internet service,No,No,0,No,Yes,1,0
CUST05571,23,112.47,2608.24,One year,No,Bank transfer,No internet service,Yes,No,0,No,No,5,0
CUST05572,48,113.53,5473.91,One year,Fiber optic,Credit card,No internet service,No,No,0,No,No,5,0
CUST05573,2,56.5,158.51,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,0,Yes,No,2,0
CUST05574,20,73.19,1382.54,One year,Fiber optic,Electronic check,No,No internet service,No,0,No,No,3,0
CUST05575,59,115.41,6873.83,Month-to-month,Fiber optic,Credit card,Yes,No internet service,No,0,No,No,7,0
CUST05576,46,110.23,5104.92,Month-to-month,Fiber optic,Credit card,Yes,No internet service,No,1,No,Yes,3,1
CUST05577,3,99.02,240.54,Month-to-month,No,Electronic check,No internet service,Yes,No,0,Yes,No,3,0
CUST05578,55,60.73,3333.76,Month-to-month,Fiber optic,Credit card,No,No,No,0,No,Yes,5,1
CUST05579,12,76.43,959.05,One year,Fiber optic,Credit card,No,No internet service,Yes,0,No,Yes,1,0
CUST05580,40,99.29,3917.74,Month-to-month,Fiber optic,Mailed check,No,No,No,0,No,Yes,7,1
CUST05581,66,47.3,3075.57,One year,No,Electronic check,Yes,No,Yes,0,No,No,2,0
CUST05582,16,82.64,1323.17,Two year,Fiber optic,Mailed check,Yes,No internet service,Yes,1,Yes,No,2,0
CUST05583,34,102.79,3473.05,Month-to-month,No,Credit card,No,No,Yes,0,No,Yes,4,0
CUST05584,44,90.75,4005.54,Month-to-month,No,Electronic check,Yes,No,Yes,0,No,Yes,2,1
CUST05585,6,67.95,448.85,Month-to-month,DSL,Bank transfer,No,Yes,No,0,No,Yes,3,0
CUST05586,64,78.46,5035.05,Month-to-month,No,Bank transfer,No,No internet service,Yes,1,Yes,Yes,4,0
CUST05587,22,118.87,2614.63,Month-to-month,No,Electronic check,Yes,No internet service,Yes,0,Yes,Yes,4,0
CUST05588,18,80.2,1484.98,One year,Fiber optic,Mailed check,No internet service,No,Yes,0,No,Yes,1,0
CUST05589,12,98.56,1177.47,Month-to-month,No,Electronic check,No,No,Yes,1,No,Yes,2,1
CUST05590,52,92.66,4781.03,One year,No,Mailed check,No,No,No,0,Yes,No,6,0
CUST05591,51,90.15,4655.41,Month-to-month,DSL,Mailed check,Yes,Yes,No,1,No,Yes,2,1
CUST05592,71,91.64,6385.51,Month-to-month,No,Electronic check,No,No,No,0,No,No,3,0
CUST05593,48,65.44,3144.32,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,0,Yes,Yes,1,1
CUST05594,19,67.42,1262.81,Month-to-month,No,Mailed check,No,Yes,No,1,No,Yes,5,0
CUST05595,6,66.79,354.59,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,0,No,Yes,7,1
CUST05596,27,23.33,644.84,One year,Fiber optic,Credit card,No,No internet service,Yes,0,Yes,No,5,0
CUST05597,53,44.11,2360.82,One year,No,Electronic check,No internet service,No internet service,Yes,0,Yes,Yes,5,0
CUST05598,48,35.46,1660.63,Month-to-month,Fiber optic,Electronic check,No,No,Yes,0,No,Yes,4,0
CUST05599,7,108.64,690.68,One year,Fiber optic,Electronic check,No,Yes,Yes,0,No,Yes,6,1
CUST05600,59,47.5,2737.2,Month-to-month,Fiber optic,Electronic check,Yes,No internet service,No,0,No,No,5,0
CUST05601,69,33.84,2425.62,Month-to-month,Fiber optic,Credit card,No internet service,No internet service,No,0,Yes,No,3,0
CUST05602,11,31.98,447.96,Two year,Fiber optic,Bank transfer,Yes,No,Yes,0,No,Yes,5,1
CUST05603,15,90.0,1351.48,Two year,DSL,Credit card,Yes,No,Yes,0,No,No,6,0
CUST05604,64,20.61,1250.46,Two year,Fiber optic,Bank transfer,Yes,Yes,Yes,0,Yes,No,2,0
CUST05605,3,67.13,194.12,Month-to-month,DSL,Electronic check,No internet service,No internet service,No,0,No,No,7,0
CUST05606,69,31.89,2090.38,Two year,Fiber optic,Mailed check,Yes,No internet service,No,0,No,No,1,0
CUST05607,23,104.97,2430.04,One year,Fiber optic,Electronic check,No,No,No,0,No,No,1,0
CUST05608,53,115.85,6090.35,Month-to-month,Fiber optic,Electronic check,No,No internet service,No,1,Yes,No,2,0
CUST05609,37,115.88,4227.05,Two year,DSL,Mailed check,No internet service,Yes,Yes,0,No,No,1,0
CUST05610,9,64.2,626.68,Two year,DSL,Mailed check,No,Yes,Yes,0,Yes,Yes,6,0
CUST05611,15,84.45,1259.04,One year,Fiber optic,Mailed check,No,Yes,Yes,0,No,No,7,0
CUST05612,3,79.97,283.19,Two year,Fiber optic,Electronic check,No internet service,Yes,No,0,Yes,Yes,1,1
CUST05613,70,55.0,3910.35,Month-to-month,Fiber optic,Bank transfer,Yes,No internet service,No,0,No,No,2,0
CUST05614,17,64.41,1090.5,One year,DSL,Electronic check,No internet service,No internet service,Yes,0,Yes,Yes,3,0
CUST05615,26,26.43,686.92,Month-to-month,Fiber optic,Mailed check,Yes,Yes,Yes,0,No,No,4,1
CUST05616,21,99.57,2143.88,Two year,No,Mailed check,No internet service,No,Yes,0,No,Yes,5,0
CUST05617,21,44.08,898.74,One year,Fiber optic,Electronic check,Yes,No,Yes,0,No,No,2,0
CUST05618,11,66.05,784.28,Two year,DSL,Electronic check,No,Yes,No,0,No,Yes,2,0
CUST05619,38,68.06,2485.12,Month-to-month,DSL,Electronic check,Yes,No internet service,No,0,No,No,1,0
CUST05620,35,76.07,2644.71,One year,No,Electronic check,Yes,No,No,0,Yes,Yes,7,0
CUST05621,14,101.79,1434.42,Month-to-month,Fiber optic,Electronic check,No,No,Yes,0,No,No,5,0
CUST05622,14,89.19,1188.41,One year,DSL,Credit card,No,Yes,No,0,No,Yes,4,0
CUST05623,10,86.31,881.58,One year,No,Electronic check,No internet service,No,Yes,0,No,Yes,4,0
CUST05624,12,72.67,880.65,Month-to-month,DSL,Credit card,Yes,No internet service,Yes,0,Yes,No,2,1
CUST05625,38,29.6,1088.19,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,0,No,Yes,6,0
CUST05626,34,60.2,2008.28,Month-to-month,DSL,Mailed check,No internet service,Yes,No,0,No,Yes,7,1
CUST05627,41,115.73,4701.33,Month-to-month,DSL,Bank transfer,No,No,Yes,0,Yes,No,7,1
CUST05628,10,119.55,1117.17,Month-to-month,Fiber optic,Bank transfer,No,No,No,0,No,No,7,1
CUST05629,17,93.05,1662.35,Month-to-month,DSL,Electronic check,No,Yes,No,0,No,Yes,3,0
CUST05630,17,42.75,716.23,Month-to-month,DSL,Electronic check,Yes,Yes,No,0,Yes,No,3,1
CUST05631,67,30.19,1955.08,Two year,No,Bank transfer,No,Yes,Yes,1,No,No,2,0
CUST05632,62,61.48,3805.64,Two year,DSL,Electronic check,No,No internet service,Yes,0,Yes,Yes,6,0
CUST05633,1,105.66,117.65,One year,Fiber optic,Bank transfer,No,Yes,Yes,0,No,Yes,3,0
CUST05634,12,92.19,1065.38,Month-to-month,DSL,Credit card,No,Yes,Yes,0,No,No,6,0
CUST05635,4,108.39,415.33,One year,No,Mailed check,Yes,No internet service,No,0,Yes,Yes,5,0
CUST05636,42,81.58,3491.56,Month-to-month,No,Electronic check,No internet service,No internet service,Yes,1,Yes,No,3,1
CUST05637,13,33.03,371.0,One year,DSL,Electronic check,No internet service,No,No,1,No,Yes,5,0
CUST05638,4,31.48,96.84,Month-to-month,Fiber optic,Electronic check,No internet service,No internet service,Yes,0,Yes,Yes,7,1
CUST05639,69,24.8,1610.93,Month-to-month,Fiber optic,Bank transfer,Yes,No,No,0,Yes,Yes,6,0
CUST05640,19,76.71,1548.65,One year,DSL,Mailed check,Yes,Yes,No,0,No,Yes,3,0
CUST05641,2,44.29,121.49,Month-to-month,Fiber optic,Mailed check,No,No,Yes,0,No,Yes,6,1
CUST05642,12,93.44,1118.8,Two year,No,Electronic check,No,No,No,0,No,Yes,4,0
CUST05643,6,88.62,495.82,One year,DSL,Electronic check,No,Yes,Yes,1,Yes,No,2,0
CUST05644,8,51.81,376.08,Month-to-month,No,Credit card,Yes,Yes,No,1,No,Yes,6,0
CUST05645,51,37.68,1908.23,One year,DSL,Electronic check,No,No internet service,No,0,Yes,No,6,0
CUST05646,11,30.24,357.45,Month-to-month,Fiber optic,Mailed check,No,No,Yes,0,Yes,No,7,1
CUST05647,63,93.73,5851.81,Month-to-month,DSL,Electronic check,Yes,No,Yes,0,No,Yes,5,0
CUST05648,57,65.04,3684.12,Month-to-month,Fiber optic,Electronic check,No,No internet service,Yes,1,No,No,7,0
CUST05649,12,52.35,671.06,Month-to-month,DSL,Credit card,No,Yes,No,1,No,Yes,4,1
CUST05650,2,105.67,291.8,Month-to-month,DSL,Electronic check,No,Yes,Yes,0,No,No,2,0
CUST05651,8,79.36,662.06,Month-to-month,Fiber optic,Bank transfer,Yes,No internet service,Yes,0,No,Yes,7,0
CUST05652,11,71.8,756.69,Month-to-month,DSL,Mailed check,No internet service,Yes,Yes,1,No,No,4,0
CUST05653,53,94.34,4992.27,Month-to-month,Fiber optic,Bank transfer,No,No,No,0,No,Yes,5,0
CUST05654,10,101.56,1036.21,One year,DSL,Credit card,No internet service,No,No,0,No,No,3,0
CUST05655,8,88.61,694.31,Month-to-month,DSL,Electronic check,No internet service,Yes,Yes,0,No,No,2,0
CUST05656,36,64.0,2339.59,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,0,Yes,Yes,6,0
CUST05657,14,57.93,774.52,Month-to-month,DSL,Electronic check,No,No,No,0,No,No,6,0
CUST05658,54,97.17,5327.84,Month-to-month,No,Mailed check,Yes,No internet service,No,0,Yes,No,7,0
CUST05659,21,71.79,1503.21,Two year,Fiber optic,Mailed check,No,No,Yes,1,Yes,Yes,4,0
CUST05660,50,90.44,4490.44,One year,No,Credit card,No internet service,Yes,No,0,No,Yes,3,0
CUST05661,39,109.04,4282.14,Two year,DSL,Electronic check,No,No,Yes,0,Yes,Yes,1,0
CUST05662,20,111.59,2182.84,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,0,No,Yes,5,1
CUST05663,7,47.77,341.79,One year,Fiber optic,Electronic check,Yes,No internet service,No,0,Yes,Yes,5,0
CUST05664,9,38.79,419.18,Two year,DSL,Electronic check,Yes,No,No,0,Yes,No,6,0
CUST05665,1,46.13,0.0,Month-to-month,Fiber optic,Bank transfer,No,No internet service,Yes,0,No,No,3,0
CUST05666,26,95.14,2533.21,Month-to-month,Fiber optic,Credit card,No internet service,No,No,0,No,No,3,0
CUST05667,38,57.01,2101.83,Month-to-month,DSL,Electronic check,No,Yes,No,0,No,No,2,0
CUST05668,38,37.34,1459.94,Two year,No,Electronic check,No,No,No,0,Yes,No,6,1
CUST05669,61,29.84,1772.91,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,0,No,Yes,4,1
CUST05670,44,52.73,2379.71,One year,DSL,Bank transfer,No,No,No,0,Yes,No,1,0
CUST05671,44,33.61,1450.04,Month-to-month,DSL,Credit card,No,No internet service,No,0,No,Yes,6,1
CUST05672,62,35.64,2191.85,Two year,Fiber optic,Electronic check,No internet service,No internet service,No,0,No,Yes,2,0
CUST05673,6,88.39,483.42,One year,DSL,Bank transfer,Yes,Yes,Yes,0,No,No,2,0
CUST05674,17,21.97,252.89,Two year,DSL,Electronic check,No,Yes,Yes,0,No,No,1,0
CUST05675,51,31.76,1562.64,Two year,Fiber optic,Mailed check,No,No internet service,No,0,Yes,No,6,0
